D1|D2
2933|23129
2656|13346
22451|8784
24491|3302
4583|17254
24366|13673
27418|22465
22003|13193
7465|7419
26781|9802
5921|4520
26649|20759
14200|5471
2322|8322
7461|7764
18131|6884
15360|7504
24718|17203
23175|14206
23237|9120
4746|3754
8259|7090
4325|5927
26361|11975
23495|20470
24911|1258
7113|3894
20556|2256
332|9669
17981|19382
9881|3555
25|2392
6532|19378
21612|12898
9085|4080
11007|8390
7772|14755
26898|199
13826|3784
2785|2706
12628|4950
10990|9827
16089|12604
20478|8768
12826|21288
22688|21945
12136|13022
1944|6975
8606|11091
10261|4791
6954|17124
6318|4375
24841|7041
8079|22058
15319|10983
1752|22924
8269|6308
2333|7467
5952|2012
26009|8412
6995|13736
13666|17092
2371|4327
11039|5764
14889|13890
24778|12359
778|5480
7310|20390
16850|15003
17664|12978
22309|20669
15993|20601
23905|19268
21970|16027
13867|462
4150|20520
22522|2972
14836|18314
18804|16659
21137|19626
13753|9904
10509|17023
27089|17174
14006|21678
23339|748
4226|14240
21706|5213
6243|10678
15737|9123
25321|33
24298|19447
9135|5
16551|7092
20816|13532
1858|14189
8159|15500
2593|18730
3120|7757
8164|15080
17640|14999
4721|5949
20499|7067
19262|11436
17399|2231
4910|23038
14451|17578
17714|8896
1785|20263
9277|21028
8539|16739
25955|13040
4143|21168
15294|13154
26387|9963
4950|19731
11099|893
3962|3428
15014|3604
20488|8021
17026|455
10221|8219
5721|21274
27446|20381
13737|11301
19968|18408
8155|15860
26707|16122
22943|912
4696|8064
1625|806
372|6508
19350|4208
26248|21460
3370|19820
17018|1163
22914|3310
9056|6654
17669|12648
269|15069
13320|13164
26021|7540
16167|6238
26294|17657
19977|17689
19704|7580
23985|12706
18557|4477
16374|21832
1853|14681
8080|22117
12052|20149
22464|7933
20576|796
10630|7099
7070|7666
18863|11902
16426|17555
5717|21665
4355|3634
23686|4802
27477|17861
16783|20683
21902|21797
20970|843
13671|16834
19305|7971
24756|14330
4963|18725
16523|9502
23930|17302
9667|21498
16005|19724
23913|18772
16934|8198
5305|23116
15587|21695
21591|14884
5782|16302
15248|17069
21193|15145
8579|13514
18917|7443
9814|9318
4726|5641
2739|6721
13726|12324
1899|10915
22858|8017
6231|11815
15024|2871
12164|10874
22419|11683
15764|6983
21179|16301
321|10821
14569|7867
1111|10785
21369|520
24431|8521
18431|15000
8224|10231
25109|17777
25899|17810
20183|709
16218|2116
4578|17962
25631|7295
8664|6490
8980|13029
5026|13542
5776|16821
13840|2893
22926|2409
6251|10185
23077|22638
11366|11628
10501|17887
27258|3338
10195|10508
17221|17169
26264|20308
15034|2077
19156|20392
9697|19076
17276|12602
17415|1065
15429|2065
10103|18141
13700|14536
10526|15828
7338|18287
9303|19031
2587|19404
5144|3783
6|4248
3426|15305
21371|437
4684|9190
450|169
24336|16480
23304|3831
18967|3348
25636|6853
5169|1712
7120|3629
3540|5848
26022|7590
20853|10655
20090|8448
19307|7888
2011|1690
15662|15525
27204|7795
24403|10905
11808|7729
22094|5946
14884|14599
27184|9522
25187|11435
7325|19400
12413|23088
14122|12312
10835|22972
23692|4434
4987|16844
18991|1399
9791|11316
5492|7694
27426|22215
10528|15710
23141|17388
11320|15508
14965|7868
2424|211
20431|12932
9765|13496
12923|13517
18194|2003
11374|11015
3091|10397
17004|2511
6767|210
25889|18678
13346|11225
7906|3990
2662|13253
17781|3543
8674|5779
18401|17625
13312|14022
10113|17414
5001|15733
5907|6056
17733|7536
10299|1968
24066|6172
27593|8339
13412|5732
21124|20985
15699|12556
14595|5883
1997|2924
5931|4090
19351|4359
17676|12305
14466|16594
24338|16418
12473|18174
12970|9696
13039|3969
12116|15043
25892|18533
18826|15148
20020|14349
21375|188
4751|3746
14806|21129
6589|15021
3101|9619
18753|21204
9465|5714
26396|9423
8479|22013
21680|7689
5082|9058
1171|5987
10155|13975
23741|461
13238|20251
9299|19482
4352|4105
24074|5587
17697|10598
13032|4553
3806|16670
15625|18717
20009|15300
24427|9048
4311|7531
16865|14106
2293|11179
729|9920
17649|14569
11470|3146
5040|12554
17378|4337
11275|19359
2680|11838
27145|12888
19794|419
16801|19457
13450|2679
15610|20015
9385|12379
27044|21279
18397|18059
15292|13637
9782|12220
6611|13265
16904|10896
9453|6759
24503|2776
1196|3954
13016|5919
13853|1987
20163|2537
27114|15490
2968|20722
7947|679
23326|2213
25191|11198
368|7156
21771|200
23996|12132
18586|2407
27188|9298
7050|9609
20862|10107
13687|15817
11874|2455
22764|16070
17724|8397
16103|11870
27592|8541
23607|11632
20723|21625
4531|22106
20944|3344
4366|3034
12850|19775
19978|17983
7507|4474
17618|17257
4689|9003
19586|17744
19154|20832
24753|14891
1577|5160
19310|7871
18573|3507
3740|22243
15260|16334
26345|13837
448|567
11066|4008
12934|12793
16906|10798
4128|22809
5017|14558
8903|19722
25686|2946
11312|16382
20755|19056
19645|12884
24794|11449
14865|16403
19333|6017
12235|5318
8941|16558
23198|12891
25588|11089
16480|13433
13790|7334
19676|10307
24498|3289
6595|14691
18404|17567
4978|17820
11879|2099
6349|2330
2722|8472
20043|12595
595|21171
23349|338
23718|2480
15447|896
24667|22083
6165|17631
7560|152
15062|90
4546|20933
9838|7671
17826|51
11677|18874
25535|15589
9317|18170
15045|1478
13425|4876
371|7033
12615|6606
17681|12114
4783|1284
23500|20657
25238|7435
2376|4471
5141|4361
4627|14254
16064|15237
572|23138
1033|17644
20788|16371
23230|10288
7305|21363
23654|7862
25619|8667
25934|15289
24319|18256
15798|4598
3171|4040
10504|18002
272|15294
5892|7579
24701|19337
24917|1410
6265|9407
3104|9624
21132|20620
18478|11525
12177|10212
4942|20903
5376|17663
11057|4883
19697|8640
18733|23118
16210|3155
6582|15859
12509|15431
26238|22793
21204|14686
1930|8772
16524|9907
5982|146
15704|12425
9408|10699
2777|4021
17005|2756
11280|19156
19565|19634
1003|20193
14506|13546
22904|4644
21229|12589
14523|12137
18924|7296
8976|13794
21290|7529
12196|8709
4574|18732
14439|19148
11759|12206
1379|21775
27051|20949
2271|13273
21550|18770
21502|22754
14236|3234
19390|1431
20359|19309
23691|4898
24105|3304
13614|22099
27239|5359
20516|6272
14260|1224
3529|7181
27270|2783
25845|22761
4216|15704
14121|12769
15022|3520
6727|3887
19613|15677
10863|21046
16128|10026
5101|7779
19743|4891
7692|22123
5363|18809
17691|11408
22729|19248
12514|15122
25179|12456
15756|8187
20085|9314
23975|14127
5189|493
10548|14440
10277|4192
3457|13185
27527|14193
7786|14335
21743|2767
23613|11392
24433|8869
4136|22374
22330|19572
2734|7665
21129|21009
1036|17535
21219|13538
4314|7607
2201|19142
8107|20478
9808|10364
3502|9465
8219|11180
202|21228
3143|6505
3616|10
24677|21457
7304|21582
12961|10828
627|18729
14941|10300
12526|14137
17327|8873
6902|22201
6728|3880
24062|6927
3610|528
12113|15656
5755|19091
1878|13207
25860|21586
23643|8928
20792|16190
17269|13737
12557|11611
24395|12108
15631|18619
7397|13899
9486|4351
22381|15427
12111|15866
26061|4853
1512|10834
21105|23029
5065|10847
12071|19195
23744|591
7345|18236
19167|20033
27271|2736
5000|16264
972|22903
7716|20200
14118|13112
4568|19348
1950|7268
19001|1089
21718|4951
17626|16901
8934|17432
15199|21735
12879|17693
8232|10156
26277|19789
19209|16585
19260|12354
14555|9661
24358|15198
18955|4889
7299|22080
1039|17365
1910|10614
8969|14544
16418|18845
6910|21605
19367|3466
1945|7712
11840|5621
4946|20774
5744|20069
11765|11872
7926|2826
12519|14829
10610|9430
16557|7357
21141|20101
6706|5776
17801|2416
2720|8949
20447|12158
12039|21884
22336|19216
11861|3918
3959|4413
20016|15168
23509|20150
22322|20370
26682|18930
15593|21824
2987|19573
5023|14426
5544|3950
7060|9200
20541|4408
15755|8428
15273|15666
22331|19668
20828|13342
17303|11017
5969|1442
25684|3540
6296|7071
27039|22144
53|962
11448|5462
828|2176
10868|20831
15185|22943
3768|20300
18351|22310
22549|1560
717|11398
27431|22393
36|2387
13048|3719
22111|5200
1955|6955
1974|5378
18204|1794
27281|2014
8900|20349
19529|22898
18020|17062
8345|882
7032|11546
12127|14670
9314|18750
6620|12979
21247|11368
8560|15797
2019|1659
233|18822
7096|6260
5037|13310
11894|1242
4229|14837
21236|12275
23082|22891
8280|6294
11472|3495
18203|1868
18475|12105
12959|11177
1077|14328
9291|20697
19232|14816
17752|6584
26334|15186
10700|2049
25097|19553
11856|4405
26831|6701
21360|2017
8284|5972
1601|3610
14878|15747
10547|14774
17341|7902
20141|4882
10931|15664
26372|12041
4250|13137
23986|13425
6172|17439
26731|15022
1032|18087
24779|13198
24377|13795
12058|20456
8191|13729
25186|12133
436|2032
14248|2533
12886|17248
8710|3434
20024|14625
14592|6722
16859|15169
5411|15096
19717|7331
16540|8889
15827|2529
15815|3525
3897|9697
666|15730
20548|3952
12230|6212
21554|18758
22295|22790
24746|15979
10928|15959
11236|23164
20990|24
20732|21437
18545|6353
1860|14948
7881|6716
11848|5131
10920|16617
26328|15755
25677|4253
24394|12399
7928|2834
16629|1522
26363|12855
26673|19893
1818|18441
24438|8744
13779|8707
18019|17237
24323|18281
8237|9951
27590|9323
4759|3717
711|12029
17713|9906
4199|17441
6696|6805
23994|12876
13873|946
22785|14920
9366|14564
1934|8833
24899|3252
7684|23117
26448|5762
6679|8232
2616|17771
23278|6749
21561|18186
8314|3590
13630|21106
2276|13229
22339|19145
22473|8022
7532|2964
4335|6187
39|2301
13342|12279
20112|7434
13632|20982
13716|14015
5986|220
1604|3488
26030|7778
22736|19009
2338|8105
24881|4847
8221|11346
5780|17345
6279|8685
20578|1500
11076|3752
757|8275
13739|12131
16501|12264
26517|89
25647|6763
26733|14933
3491|10742
21522|21506
11473|3586
17272|13811
4539|22071
7891|6000
26911|165
25510|18148
14195|7039
22917|4007
7425|11903
3406|17807
24067|6858
5859|10836
18039|15708
23661|7843
22722|20245
678|14869
19708|8267
8967|15008
24337|17269
5392|16830
2648|15208
1984|4777
15778|6771
17647|15484
22906|4960
1633|1156
4350|5018
17410|2363
23098|21785
7481|7288
19412|38
25115|18266
13068|2312
2373|5275
27451|20984
16183|5914
438|2041
12675|2163
10911|17510
18553|5803
13822|5306
4677|10662
18164|5369
24270|22867
10503|18633
25319|1282
26888|2126
26858|4621
25138|16311
5582|1090
5806|15259
4561|20297
24317|18953
25284|4199
22102|6189
2287|12436
5730|21593
11887|2076
5851|11551
13809|6371
18445|14809
5134|5526
848|810
2317|9956
19264|12355
14514|13402
1067|15406
11444|6071
16990|4496
7919|3757
26034|7568
6504|22902
1195|4790
22860|8853
11391|10493
11910|180
853|415
24357|15668
22088|7386
24116|2902
373|7491
7108|5549
5103|8119
11240|23044
27254|4629
17354|7076
18618|482
9874|5346
24488|4780
10939|15250
25506|18647
2204|19371
22026|12577
7511|4885
17560|22796
17977|20951
1385|21818
20338|21597
5769|18392
8103|21281
1556|7639
17172|22218
7518|4325
5789|16759
5406|15768
18929|7454
9035|9478
12494|17281
21732|4243
3761|21252
13390|8491
3449|14377
17570|22010
825|2800
23123|19851
3113|9505
7524|3834
19373|3424
6379|587
16555|7923
3173|4543
9148|131
22805|13464
26007|9896
26708|17252
6541|19902
10100|19415
23931|18367
5513|6941
15388|6531
7798|13901
10516|17677
25582|12352
8226|11134
15223|20233
16448|16864
15336|10855
14234|4012
16184|6001
4200|17620
17675|13320
18396|18997
10510|18196
18903|9691
4000|1470
7132|3646
13661|18787
20340|21483
11450|5700
2994|19435
11109|1261
7357|17769
20546|4440
13648|19910
23315|3982
27066|20347
16565|7178
14416|21711
5906|7122
5588|764
12846|20923
3203|2106
12162|12161
14029|21044
14669|691
16400|20863
4617|15827
14146|11332
4690|9775
5589|693
22762|17147
4185|18918
13026|6034
11484|2933
18528|8128
22341|19318
14445|19331
20334|22061
11067|4799
15845|1416
14202|6707
5129|6122
7324|20555
3014|17824
10629|8376
5786|17126
5373|18644
10612|9784
11115|800
8974|14666
17015|2613
20980|1193
708|12630
24522|2177
23229|11191
1419|19159
17301|11682
25669|5288
22306|22256
21518|22125
3465|13183
3083|12120
15054|1590
7049|10618
20150|4586
7081|7985
15256|17568
16520|10954
20890|8706
9105|3832
1787|21396
25066|22592
8744|1022
4762|3866
20453|12251
17732|8711
27475|19198
24099|4541
24744|16500
25137|16650
4008|913
8933|18116
21519|22070
26075|4336
3032|16399
18930|7574
14546|10994
27149|13504
13491|252
22862|8897
7004|14411
15990|22219
22779|15780
21750|2885
19964|20052
12200|9110
25569|13581
14980|7787
11902|1104
26454|5738
15255|17737
16968|6629
698|13534
8325|3075
23966|15610
7471|8426
2396|3675
17197|20368
2831|344
22352|18494
18140|7634
26101|2278
15412|4678
10295|3431
20743|20959
19539|22585
21114|22933
5894|8257
14050|19427
13841|4010
3011|18179
11422|8213
10706|2103
5471|10616
11435|7132
7892|6289
3186|3673
7441|10942
6249|11580
13454|3384
15334|11190
8979|14380
16588|5420
10136|16655
5727|22151
7150|2345
11021|8732
27611|7999
6353|2965
25203|11323
21930|20830
20534|5628
2291|12444
22477|8190
2266|14523
14796|23131
15067|636
21639|12200
15216|21015
26076|4415
23980|14503
9909|2762
21516|22406
27432|22947
7924|3672
10252|7060
19383|2831
25163|14667
6372|1438
8260|8573
9517|2547
23920|19529
4404|947
15013|5148
4235|14972
13711|14915
5771|18550
12651|4561
15046|2384
6979|16611
14401|23155
14841|19402
24809|11247
22932|3209
18780|20145
3611|1243
21146|20429
13325|14202
14819|21278
20892|8747
2982|20690
227|19985
25973|13021
16004|21232
23923|19304
7805|13620
21700|7203
10335|242
24862|6938
10661|5948
14564|9660
26250|22810
8241|10204
15296|14436
23231|11194
22163|1533
26027|8555
7401|14375
12112|16576
16113|12211
4701|9121
14581|8291
22548|2403
2757|6627
6701|6969
5889|8829
19178|19956
25313|2234
9361|15579
18781|20131
13668|18517
7136|3644
12197|9542
22423|12758
17780|4912
15761|8649
26330|16212
7533|3475
24668|23093
21326|5546
14283|299
452|1376
1825|18487
21707|6689
7|5545
13773|9862
7395|14924
8167|16384
26388|11415
8529|19132
23259|8936
3471|12961
22744|18909
2334|9029
16387|22259
18898|10449
26045|7075
5516|7084
9428|10060
17312|11070
5948|3985
20570|2794
11659|21489
19720|7808
6126|21999
16796|21108
13030|5999
22378|16561
15372|8223
7101|6617
26320|17035
9068|7188
25084|21320
13378|9893
228|20018
1099|13262
12504|16904
13816|6348
857|585
7936|2857
4581|19170
3499|10674
25547|15737
9424|10423
27266|4132
7320|21210
12482|18774
26465|5084
8586|14442
4681|10879
6268|10245
14429|20986
26373|12728
18046|15689
5970|2217
13624|22270
14022|22009
20442|13428
6522|21930
16969|6825
16141|10025
11426|8127
4273|12009
9713|19232
22791|15118
20427|14725
3146|7251
1069|15808
10093|20482
11898|1740
24356|16285
9906|3231
16845|17106
21307|7263
14117|14201
26338|15679
13240|21456
2977|21307
16776|22888
1627|2283
4312|8805
18814|17561
8310|4640
22402|14668
22554|2051
1117|11849
18979|3871
18151|7043
3896|10576
18541|7444
410|4999
25550|15565
10129|17522
19240|14953
5781|17957
24118|3297
5181|2228
20373|19222
6905|22973
27191|10440
22454|10395
23265|8615
327|11906
8745|1346
25928|16914
8194|14302
23172|16329
4637|14629
4575|19773
9493|4814
24388|13700
22577|171
6132|21629
6308|7021
312|13161
13299|16571
19734|6765
14896|15100
12314|27
22497|6802
20786|17741
741|10334
11654|22047
17318|10725
24342|17566
24084|6210
6147|20404
792|6110
17774|5639
325|12109
211|21571
13015|7431
11318|17187
777|7365
3407|18446
10647|7341
6958|18639
25614|10314
224|20500
17666|14590
5757|20022
16918|11148
27243|6191
5980|1505
12969|11235
15716|12606
1923|10566
2608|19243
4940|22308
12602|8963
7073|9113
9749|16379
18468|13619
26722|16614
2|6180
1158|8535
9497|4518
11695|18695
18456|14607
10659|6407
10602|11135
15202|22529
4803|925
24812|11313
22871|8597
18372|21569
9131|2149
23700|5317
23721|3637
3979|3793
25964|14084
21785|475
