id,label,author,year,title,type,institution,journal,volume,pages,address,date,booktitle,publisher
1087,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,," 524-532, ",, 1990. ,,
1088,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,"2, ", pages 524-532. ,, 1990. ,,
1089,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,," pages 524-532, ",,1990. ,,
1090,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,, volume 2. ,,, 1990. ,,
1091,fahlman1990b," Fahlmann, Scott, C. Lebiere. ",, The Cascade-Correlation Learning Architechture. ,,,, 2 ., pp. 524-532. ,,,,
1092,fahlman1990b," S. Fahlman and C. Libiere, ",," ""The Cascade Correlation Architecture"", ",,,, 2 ,P.524-532. ,,,,
1093,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture.,,,," volume 2, "," pages 524-532, ",, 1990. ,,
1094,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume 2, "," pages 524-532, ",, 1990. ,,
1095,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume 2, "," pages 524-532, ",, 1990. ,,
1096,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume 2, "," pages 524-532, ",,1990. ,,
1097,fahlman1990b," Fahlman, S.E. and Lebiere C. ",, The Cascade-Correlation Learning Architecture. ,,,,, 524-532. ,," (1990),",,
1098,fahlman1990b," Fahlman, S.E. and Lebiere, C. ",," The cascade-correlation learning architecture, ",,,," vol. 2, "," pp. 524-532, ",, 1990. ,,
1099,fahlman1990b," S.E. Fahlman and C. Lebiere, ",," ""The cascade-correlation learning architecture,"" ",,,,," pp. 524-532, ",, 1989. ,,
1100,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,," volume 2, ", pages 524-532. ,, 1990. ,,
1101,fahlman1990b," Fahlmann, Scott, C. Lebiere. ",, The Cascade-Correlation Learning Architechture. ,,,,2. , pp. 524-532. ,,,,
1102,fahlman1990b," Fahlmann, Scott, C. Lebiere. ",, The Cascade-Correlation Learning Architecture. ,,,,2. , pp. 524-532. ,,,,
1103,fahlman1990b, S. E. Fahlman and C. Lebiere ,," The Cascade-Correlation Learning Architecture, ",,,,, pp. 524-532. ,," (1990),",,
1104,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation learning architec-ture. ,,,,," pages 524-532, ",, 1990. ,,
1105,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation learning architec-ture. ,,,,," pages 524-532, ",, 1990. ,,
1106,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,," pages 524-532, ",, 1990. ,,
1107,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," 2, "," pages 524-532, ",,1990.,,
1108,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," 2, "," pages 524-532, ",,1990. ,,
1109,fahlman1990b," S. Fahlman and C. Lebiere, ",," ""The cascade correlation learning algorithm,"" ",,,," 2, ", pp. 524-532. ,, 1990. ,,
1110,fahlman1990b," S. Fahlman and C. Lebiere, ",," ""The cascade correlation learning algorithm,"" ",,,," 2, ", pp. 524-532. ,, 1990. ,,
1111,fahlman1990b," Fahlman, S.E. and Lebiere, C. ",," The cascade-correlation learning architecture, ",,,," vol. 2, ", pp. 524-532. ,," 1990, ",,
1112,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume 2, ", pages 524-532. ,, 1990. ,,
1113,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,, 2. ,,, 1990. ,,
1114,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,," pages 524-532, ",, 1990. ,,
1115,fahlman1990b," Fahlman, S. E., and Lebiere, C. ",, The Cascade-Correlation Learning Architecture. ,,,," Vol 2, "," 524-532, ",, 1990. ,,
1116,fahlman1990b," Fahlman, S. and Lebiere, C. ",, The cascade-correlation learning architecture. ,,,,2 ,(pp. 524-532.). ,, (1990). ,,
1117,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation architecture. ,,,,"2, ", pages 524532. ,, 1990. ,,
1118,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade-correlation architecture. ,,,," 2, ", pages 524532. ,, 1990. ,,
1119,fahlman1990b, S. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume 2, "," pages 524-532, ",,"1989, 1990.",,
1120,fahlman1990b," S. Fahlmann, C. Lebiere, ",," The Cascade-Correlation Learning Architecture, ",,,," 2, "," pp 524-532, ",,,,
1121,fahlman1990b," S. Fahlmann, C. Lebiere, ",," The Cascade-Correlation Learning Architecture, ",,,,"2, "," pp 524-532, ",,,,
1122,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation learning architecture. ,,,,," pages 524-532, ",, 1990. ,,
1123,fahlman1990b, S. Fahlman and C. Lebiere. ,, The cascade correlation learning algorithm. ,,,,"2, ", pages 524-532. ,, 1990. ,,
1124,fahlman1990b, S. Fahlman and C. Lebiere. ,, The cascade correlation learning algorithm. ,,,," 2, ", pages 524-532. ,, 1990. ,,
1125,fahlman1990b," Fahlman, Scott E., ",," ""The Cascade-Correlation Learning Architecture"", ",,,," 2, ",,, (1990). ,,
1126,fahlman1990b," S. Fahlman, ",," ""The cascade-correlation learning architecture,"" ",,,,2," pp. 524- ed.532, ",, 1990. ,,
1127,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,,,, 1990. ,,
1128,fahlman1990b, S.E. Fahlman and Lebiere C. ,,; The Cascaded-Correlation Learning Architecture. ,,,," 2, "," 524-532, ",, 1990. ,,
1129,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation Learning Architecture. ,,,," 2, ",,, 1990. ,,
1130,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The Cascade-Correlation Learning Architecture. ,,,,"2, ",,, 1990. ,,
1131,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume 2, "," pages 524-532, ",, 1990. ,,
1132,fahlman1990b, S.E. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,," volume 2, "," pages 524-532, ",, 1990. ,,
1133,fahlman1990b, Scott E. Fahlman and Christian Lebiere. ,, The cascade-correlation learning architecture. ,,,,, pages 524-532. ,, 1990. ,,
1134,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The cascade correlation learning algorithm. ,,,," 2, ", pages 524-532. ,, 1990. ,,
1135,fahlman1990b, S. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,," pages 524-532, ",, 1990. ,,
1136,fahlman1990b, S. Fahlman and C. Lebiere. ,, The cascade-correlation learning architecture. ,,,,," pages 524-532, ",, 1990. ,,
1137,fahlman1990b," S.E. Fahlman and C. Lebiere, ",," ""The cascade-correlation learning architecture"", ",,,," Vol.2, "," 2, pp. 524-532, ",, 1990. ,,
1138,fahlman1990b," S.E. Fahlman and C. Lebiere, ",," ""The cascade-correlation learning architecture"", ",,,," Vol.2, "," 2, pp. 524-532, ",, 1990. ,,
1139,fahlman1990b," S.E. Fahlman and C. Lebiere, ",," The cascade-correlation learning architecture, ",,,," Vol.2, "," 2, pp. 524-532, ",, 1990. ,,
1140,fahlman1990b," S.E. Fahlman and C. Lebiere, ",," The cascade-correlation learning architecture, ",,,," Vol.2, "," 2, pp. 524-532, ",, 1990. ,,
1141,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",, The cascade-correlation learning architecture. ,,,, 2. ,,, (1990). ,,
1142,fahlman1990b," Fahlman, S. E. & Lebiere, C. ",, The cascade-correlation learning architecture.,,,, 2. ,,, (1990). ,,
1143,fahlman1990b," Fahlman, S., and Lebiere, C., ",," ""The Cascade-Correlation Learning Architecture,"" ",,,," 2, "," pp. 524-532, ",, 1990. ,,
1144,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The Cascade Correlation Learning Architecture.,,,, 2. , pp 524-532. ,, (1990). ,,
1145,fahlman1990b," Fahlman, S. E. and Lebiere, C. ",, The Cascade Correlation Learning Architecture.,,,, 2. , pp 524-532. ,, (1990). ,,
1146,fahlman1990b," Fahlman, S.E. and Lebiere C. ",, The Cascade-Correlation Learning Architecture. ,,,,, 524-532. ,," (1990),",,
1147,fahlman1990b, S. E. Fahlman and Lebiere C. ,,"The Cascade-Correlation Learning Architecture, ",,,," 2, ", pp. 524-532. ,," (1990), ",,
1148,fahlman1990b," S. E. Fahlman and C. Lebiere, ",," The Cascade-Correlation Learning Architecture, ",,,,"2, ", pp. 524-532. ,," 1990, ",,
1149,fahlman1990b, S. E. Fahlman and C. Lebiere ,,"The Cascade-Correlation Learning Architecture, ",,,,, pp. 524-532 ,, (1991): ,,
1150,fahlman1990b, S. E. Fahlman and C. Lebiere. ,, The Cascade-Correlation Learning Architecture. ,,,," vol.2, "," pp. 524-532, ",, 1990. ,,
1151,fahlman1991a," Fahlman, S. E. ",, The recurrent cascade-correlation architecture. ,,,,"3, ", 190-205. ,, (1991). ,,
1152,fahlman1991a," Fahlman, S. E. ",, The recurrent cascade-correlation architecture. ,,,,"3, ", 190-205. ,, (1991). ,,
1153,fahlman1991a," Fahlman, S. E. ",, The recurrent cascade-correlation architecture. ,,,," 3, ", 190-205. ,, (1991). ,,
1154,fahlman1991a," Fahlman, S. E. ",, The recurrent cascade-correlation architecture. ,,,,"3, ", 190-205. ,, (1991). ,,
1155,fahlman1991a," Fahlman, S. E. ",, The recurrent cascade-correlation architecture. ,,,,"3, ", pages 190-196. ,, (1991). ,,
1156,fahlman1991a," Fahlman, S. E. ",, The recurrent cascade-correlation learning algorithm. ,,,," 3, ", pages 190-196. ,, (1991). ,,
1157,fahlman1991a," Fahlman, S. E. ",, The recurrent cascade-correlation learning algorithm. ,,,,"3, ", pages 190-196. ,, (1991). ,,
1158,fahlman1991a," Fahlman, S. E. ",, The recurrent cascade-correlation learning algorithm. ,,,,, pages 190-196. ,, (1991). ,,
1159,fahlman1991a," Fahlmann, S.E.(1990). ",, The recurrent cascade-correlation architecture.,,,,, pp.380-387. ,,,,
1160,fahlman1991a, Scott E. Fahlman. ,, The recurrent cascade-correlation architecture. ,,,," 3, "," pages 190-196, ",, 1991. ,,
1161,fahlman1991a, S. Fahlman. ,, The recurrent cascade-correlation architecture. ,,,,"3, ", pages 190-196. ,, 1991. ,,
1162,fahlman1991a, Scott E. Fahlman. ,, The recurrent cascade-correlation architecture. ,,,," 3, "," pages 190-196, ",, 1991. ,,
1163,fahlman1991a," S. Fahlman, ",," ""The recurrent cascade-correlation architecture,"" ",,,,3," pp. 190-196, ",, 1991. ,,
1164,fahlman1991a, Scott E. Fahlman. ,, The recurrent cascade-correlation architecture. ,,,,"3, "," pages 190-196, ",, 1991. ,,
1165,fahlman1991a, Scott E. Fahlman. ,, The recurrent cascade-correlation architecture. ,,,," 3, "," pages 190-196, ",,1991. ,,
1166,fahlman1991a, S. Fahlman. ,, The recurrent cascade-correlation architecture. ,,,,"3, ", pages 190 196. ,, 1991. ,,
1167,fahlman1991a, S. Fahlman. ,, The recurrent cascade-correlation architecture. ,,,,"3, ", pages 190 196. ,, 1991. ,,
1168,fahlman1991a," Fahlman, Scott E., ",," ""The Recurrent Cascade-Correlation Architecture"", ",,,," 3, ",,,(1991). ,,
1169,fahlman1991a," S. Fahlman, ",," ""The recurrent cascade-correlation architecture,""",,,,3 ," pp. 190-196, ",, 1991. ,,
1170,fahlman1991b, Scott E. Fahlman and David B. McDonald. ,, Design considerations for CMU common lisp. ,,,," chapter 6, ", pages 137-156. ,, 1991. ,,
1171,fahlman1991b, Scott E. Fahlman and David B. McDonald. ,, Design considerations for CMU common lisp. ,,,," chapter 6, ", pages 137-156. ,, 1991. ,,
1172,fahlman1991c," Fahlman, S.E. ",, The Recurrent Cascade-Correlation Architecture. ,,,,,,, (1991). ,,
1173,fahlman1991c," Scott E. Fahlman, ",," ""The Recurrent Cascade-Correlation Architecture,"" ",,,,,,, May ,,
1174,fahlman1991c," Scott E. Fahlman, ",," ""The Recurrent Cascade-Correlation Architecture,"" ",,,,,,, May ,,
1175,fahlman1991c," Scott E. Fahlman, ",," ""The Recurrent Cascade-Correlation Architecture,"" ",,,,,,, May ,,
1176,fahlman1993a, Scott E. Fahlman. ,, Some thoughts on NETL 15 years later.,,,,,pages 85-89.,, 1993.,,
1177,fahlman1993b," Fahlman, S. E. ",," CMU Benchmark Collection for Neural Net Learning Algorithms, ",,,,,,," (1993), ",,
1178,fahlman1996a," S. E. Fahlman, L. D. Baker and J. A. Boyan, ",," The Cascade 2 Learning Architecture, ",,,,,,, 1996. ,,
1179,fahlman1996a," S. E. Fahlman, L. D. Baker and J. A. Boyan, ",," The Cascade 2 Learning Architecture, ",,,,,,, 1996. ,,
1180,fahlman1996a," S. E. Fahlman, L. D. Baker and J. A. Boyan, ",," The Cascade 2 Learning Architecture, ",,,,,,, 1996. ,,
1181,fahln1993a," Fahln, L.E.; C.G.Brown; O.Stahl; C.Carlsson. ",, A Space Based Model for User Interaction in Shared Synthetic Environments. ,,,,, 43-48. ,, 1993. ,,
1182,fahln1993a," Fahln, L.E.; C.G.Brown; O.Stahl; C.Carlsson. ",, A Space Based Model for User Interaction in Shared Synthetic Environments. ,,,,, 43-48. ,, 1993. ,,
1183,forchheimer1983a," R. Forchheimer and O. Fahlander, ",," Low bit-rate coding through animation, ",,,,," pp. 113-114, ",, March ,,
1184,frankel1994a," J.Frankel, L.Alvarez, R.Horowitz, and P.Li. ",," ""Robust Platoon Manuevers for AVHS,"" ",,,,,,,,,
1185,hendren1992a," L. J. Hendren, G. R. Gao, E. R. Altman, and C. Muk-erji. ",, A register allocation framework based on hierarchical cyclic interval graphs. ,,,,, pages 176-191. ,, Oct. ,,
1186,herzog1995a," Herzog, M.H. & Fahle, M. ",, A recurrent model for learning a hyperacuity task. ,,," Perception, "," 24, ",,, (1995),,
1187,hoehfeld1992a," Hoehfeld, M. and Fahlman, S. E. ",, Learning with limited numerical precision using the cascade-correlation algorithm. ,,,,,,, 1991. ,,
1188,hoehfeld1992a, M. H. Hoehfeld and S. Fahlman. ,, Learning with Limited Numerical Precision Using the Cascade-Correlation Algorithm. ,,," IEEE Transactions on Neural Networks, "," vol. 3, no. 4, ",,, July ,,
1189,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem, ",,,," Vol. 641,", pp.  125-140,," October 5-7, ",,
1190,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem, ",,,," Vol. 641,",pp. 125-140 ,," October 5-7, ",,
1191,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641, ", pp.125-140 ,," October 5-7, ",,
1192,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,,"Vol. 641,",,," October 5-7, ",,
1193,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641, ", pp.125-140 ,, Oct. ,,
1194,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641, "," pp. 125-140 <pages><booktitle>in Proc. of the Fourth Int. Conf. on Comp. Construct.,</booktitle>  <address> FRG, Paderborn </address> <date> Oct. </date> <pages> 5-7, ",, Oct. ,,
1195,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641,", pp. 125-140,," October 5-7, ",,
1196,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,,"Vol. 641,", pp. 125-140,," October 5-7, ",,
1197,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641,", pp.125-140 ,," October 5-7, ",,
1198,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641,", pp.125-140,," October 5-7, ",,
1199,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641,", pp. 125-140 ,, Oct. ,,
1200,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641, ", pp.125-140,," October 5-7, ",,
1201,knoop1992a," Knoop, J. and Steffen, B., ",," The interprocedural coincidence theorem,",,,," Vol. 641,", pp. 125-140 ,," October 5-7, ",,
1202,knoop1992a, J. Knoop and B. Steffen. ,, The interprocedural coincidence theorem. ,,,,"  Vol. 641, ", pages 125-140. ,, 1992. ,,
1203,knoop1992a, J. Knoop and B. Steffen. ,, The interprocedural coincidence theorem. ,,,," Vol. 641, ", pages 125-140. ,, 1992. ,,
1204,knoop1992a, J. Knoop and B. Steffen. ,, The interprocedural coincidence theorem. ,,,," Vol. 641, "," pages 125-140, ",, October ,,
1205,knopp1992a, Jurgen Knopp. ,, Improving the performance of parallel lisp by compile time analysis. ,,,,, pages 271-277. ,, 1992. ,,
1206,kriegel1993a," Kriegel, H.P., Heep S., Fahldiek A., Mysliwitz N. ",," ""Query Processing of Geometric Objects with Free Form Boundaries in Spatial Databases"". ",,,,, pp. 349-360. ,,,,
1207,kriegel1993a," Kriegel, H.P., Heep S., Fahldiek A., Mysliwitz N. ",," ""Query Processing of Geometric Objects with Free Form Boundaries in Spatial Databases"". ",,,,, pp. 349-360. ,,,,
1208,langendoen1992a, Koen Langendoen and Pieter Hartel. FCG: ,, a code generator for lazy functional languages. ,,,,," pages 278-296, ",,Oct 92. ,,
1209,langendoen1992a," K.G. Langendoen and P.H. Hartel, FCG: ",," a code generator for lazy functional languages, in Compiler construction (CC), ",,,,," pp 278-296, ",, October ,,
1210,mcdonald1987a," David B. McDonald, Scott E. Fahlman, and Skef Wholey. ",, Internal design of cmu common lisp on the IBM RT PC. ,,,,,,, April ,,
1211,pfahler1997a, P. Pfahler and U. Kastens. ,, Language design and implementation by selection. ,,,,,,, January ,,
1212,pfahler1997a, P. Pfahler and U. Kastens. ,, Language design and implementation by selection. ,,,,,,, January ,,
1213,poggio1992a," Poggio, T., Fahle, M., and Edelman, S. ",, Fast perceptual learning in visual hyperacuity. ,,," Science, ", 256 , 1018-1021. ,, (1992). ,,
1214,poggio1992a," Poggio, T., Fahle, M., and Edelman, S. ",, Fast perceptual learning in visual hyperacuity. ,,," Science, ", 256 , 1018-1021. ,, (1992). ,,
1215,poggio1992a," Poggio, T., Fahle, M., and Edelman, S. ",, Fast perceptual learning in visual hyperacuity. ,,," Science, ", 256 , 1018-1021. ,, (1992). ,,
1216,poggio1992a," Poggio, T., Fahle, M., and Edelman, S. ",, Fast perceptual learning in visual hyperacuity. ,,," Science, ", 256 , 1018-1021. ,, (1992). ,,
1217,poggio1992a," Poggio, T., Fahle, M., and Edelman, S. ",, Fast perceptual learning in visual hyperacuity. ,,," Science, ", 256 , 1018-1021. ,, (1992). ,,
