id|title|modelno|price|shipweight|brand|dimensions
1373|Sunpak Lens Pen Lens Cleaner|SP-LP1-MW|0.0||Sunpak|8.0 x 3.5 x 1.0 inches
1374|InFocus SVGA DLP Projector IN102||336.54||InFocus|
1375|Draper Glass Beaded Envoy Electric Screen  - HDTV 161 diagonal|112051|1501.95|173.0|Draper|
1376|Merkury Sony Reader Screen Shield Fits Reader Pocket Edition|M-SEP300|6.28|0.5|Merkury|8.26 x 4.72 x 0.2 inches
1377|Office Star Products 93 Series Leather Visitors Chair with Loop Arms Black||179.49|32.0|Office Star|
1378|Inland 3.5  SATA USB 2.0 Hard Drive Enclosure|8419|20.52|0.78|Inland|7.8 x 4.7 x 1.7 inches
1379|Scosche 6  Speaker Enclosures 2pk|SE69R|20.23|8.8|Scosche|12.0 x 11.75 x 9.0 inches
1380|Samsung C3050 GSM Cell Phone Gray Unlocked|C3050|74.99|1.5|Samsung|3.82 x 1.86 x 0.59 inches
1381|Kodak Hard Case Kodak Small Grippable Tripod and Kodak 8GB SD Memory Card Value Bundle||30.0||Kodak|
1382|Case Logic Trend Compact Camera Case|214336|15.19|0.14|Case Logic|4.6 x 3.1 x 1.1 inches
1383|RCA 46  LED Full HD 1080p 120Hz HDTV LED46A55R120Q with RCA Home Theater System 6ft HDMI Cable TV Bundle||789.0|||
1384|V7 5 CAT5e Network Patch Cable Black|V7N3C5E-05F-BLK|4.88|0.15|V7|8.0 x 5.5 x 0.05 inches
1385|Trodat Trodat Econ Micro 5-in-1 Message Stamp Dater Self-Inking 1 x 3 4 Blue Red|T4850L|14.47|0.077||
1386|Avery Recyclable Binder 1-1 2  Capacity Red|50007|9.47|0.545|Avery|
1387|Sony Xplod XS-R1644 6-1 2  4-Way Speakers|XS-R1644|47.0|4.0|Sony|6.5 x 6.5 x 1.75 inches
1388|Cocoon Innovations 13  Kips Bay MacBook Case Black|CPS365BK|59.99|4.0|COCOON INNOVATIONS|14.0 x 10.0 x 3.0 inches
1389|Tablemate Table Set Plastic Banquet Table Cover Roll|I4010WH|17.49|3.0||40.0 x 3.0 x 3.0 inches
1390|Da-Lite Matte White Scenic Roller Manual Screen - 15 x 20|40320|2285.99|562.0|Da-Lite|
1391|Inland Pro 8-Sheet Paper Shredder|5302|47.54|5.0|Inland|14.7 x 12.13 x 7.09 inches
1392|Disney Toy Story Aliens Alarm Clock Radio|TS390ACR|18.0|1.6|Disney|7.44 x 5.91 x 1.0 inches
1393|GBC Design View Presentation Binding System Covers Clear 8-3 4|2514500|19.94|0.858||
1394|Joby Gorillapod Original Orange|GP1ATEN|19.94|0.55|JOBY|8.3 x 4.8 x 2.9 inches
1395|Sony SHL2AM LCD Viewfinder Hood|SHL2AM|38.0|0.16|Sony|5.85 x 4.49 x 1.05 inches
1396|DJ-Tech T545A 15  600W 2-Way Active Loudspeaker|T545A|358.0|51.0|DJ Tech|27.0 x 16.0 x 12.75 inches
1397|Sharp Electronics XLDH259N 160W Micro System with iPod Dock Black|XL-DH259N|0.0||Sharp|18.0 x 17.0 x 12.0 inches
1398|NETGEAR Universal Wi-Fi Range Extender|WN3000RP100NAS|79.88|0.75|NETGEAR|7.1 x 5.7 x 4.0 inches
1399|Luxor Presentation Station with Laptop Shelf|LP42CLE-B|213.99|54.0|Luxor|42.0 x 24.0 x 18.0 inches
1400|HP 82 Cyan Inkjet Cartridge CH566A|HP CH566A|29.88|1.0|HP|6.18 x 4.61 x 1.02 inches
1401|Xerox Card Scanner 200 Scanner|Xerox Card Scanner 200|168.98|0.43|XEROX|6.9 x 2.4 x 1.5 inches
1402|Adesso GP-160PB Easy Cat 2 Button Glidepoint Touchpad - Electrostatic - PS 2|GP-160PB|34.82|0.5|Adesso|3.4 x 2.7 x 0.5 inches
1403|Arkon CA8655 Car Charger|CA8655|7.88|0.25|Arkon|4.0 x 2.0 x 1.0 inches
1404|Birdhouse Tony Hawk 2GB Ptero SkateDrive USB Flash Drive|BH-SKTHPT/2G|9.84|1.5|EP Memory|6.25 x 3.25 x 1.5 inches
1405|IBM 28P2010 Black Toner Cartridge|28P2010|425.0|5.4|IBM|
1406|Advantus Translucent Retractable ID Card Reel 4pk Assorted Colors|75464|10.94|0.102||
1407|StarTech.com SCSI22 Cable||16.82||StarTech|
1408|Olympus VG-110 Silver 12MP Digital Camera Bundle w 4x Optical Zoom 2.7  LCD Display HD Movie Recording|228175 KIT|139.0|3.0|Olympus|3.6 x 2.1 x 0.78 inches
1409|StarTech.com DVIDSMF6 6ft DVI-D Monitor Extension Cable|DVIDSMF6|13.88|0.55|StarTech|7.65 x 7.2 x 0.675 inches
1410|Draper Matte White Luma 2 Manual Screen - 133 diagonal HDTV Format|206020|486.95|59.0|Draper|
1411|Max Staple Cartridge For EH-50F Flat-Clinch Electric Stapler 5000 Box|50FE|17.35|0.426|Max|
1412|Post-it Notes Dispenser w Weighted Base Plastic 11 7 8 x 2 1 2 x 7 3 4 Gray|C50|22.94|2.39|POST-IT|
1413|Logitech 910-002463 Wireless Mouse M305 Silver Filament|910-002463|28.88|0.35|Logitech|5.1 x 2.0 x 0.1 inches
1414|Clarion VZ401 7  Single-Din Multimedia Control Station with USB Port and Built-In Bluetooth|VZ401|499.99|9.56|Clarion|16.3 x 9.7 x 4.9 inches
1415|Adobe Software Production Premium CS5.5 PC|ADBCD21340WIAE|449.0|0.45|Adobe|8.0 x 5.75 x 1.9 inches
1416|Acer Black Veriton X2110-BU260W Desktop PC with AMD Athlon II x2-260 Processor 19  LCD Monitor 320GB Hard Drive and Windows 7 Professional|PU.VD703.001|498.0|9.0|Acer|9.84 x 7.6 x 2.36 inches
1417|WILSON JONES                                       Wallet File Letter Recycled Kraft||6.09|0.33|Wilson Jones|
1418|Lexmark T650H11A Black High-Yield Toner Print Cartridge|T650H11A|565.2|5.95|Lexmark|
1419|Innovera Softskin Gel Keyboard Wrist Rest Black|51451|11.88|1.344|INNOVERA|
1420|Avery Laser CD Labels Glossy 40-Count|5694|20.15|0.517|Avery|12.0 x 9.25 x 0.25 inches
1421|TOPS JAMMIT Pocket Wirebound Notebook Ruled 9 White 100 Sheets per Pad|65100|7.94|1.012|TOPS BUSINESS FORMS|
1422|Avery 750pk High-Visibility Laser Labels Neon Yellow|5972|14.94|0.757|Avery|
1423|PNY 4GB Mini Flash Drive|P-FD4GB/MINI-EFM1|12.88|0.0518|PNY|6.75 x 5.0 x 0.5 inches
1424|NZXT Phantom Crafted Series ATX Full Tower Steel Chassis Black|NZXT Phantom|139.82|29.0|NZXT|24.53 x 21.26 x 8.75 inches
1425|Da-Lite HC Matte White Advantage Manual with CSR - Wide Format 164 diagonal|34723|1223.99|104.0|Da-Lite|
1426|Elite Screens MaxWhite VMAX2 Plus2 Series 82 Overall Height ezElectric Motorized Screen - 92 Diagonal|VMAX92XWV2|379.0|22.0|Elite Screens|85.6 x 82.0 x 3.15 inches
1427|Everest Classic Laptop Briefcase|207657|27.99|2.45|Everest|15.0 x 12.0 x 8.0 inches
1428|Wireless Gear Multi-Function Bluetooth Headset with Wall Charger Black|AU477|0.0|0.62|Wireless Gear|8.5 x 6.0 x 2.0 inches
1429|CoolMax 3.5  USB 3.0 External Hard Drive Enclosure Black|HD-381BZ-U3|26.88|0.75|Coolmax|7.5 x 4.3 x 1.2 inches
1430|Ten One Design Pogo Stylus for iPhone 4 Burnt Orange|T1-AF25-407|13.49|0.05|Ten One Design|3.5 x 1.1 x 0.6 inches
1431|Apple iPad 2 with Wi-Fi 3G Verizon White 64GB|MC987LL/A|829.0|2.7|Apple|11.3 x 9.4 x 3.6 inches
1432|BlackBerry Skin for PlayBook Tablet Black|ACC-39316-301|19.88|0.9|BLACKBERRY|7.6 x 5.1 x 0.4 inches
1433|HP Black Pavilion Slimline s5-1010 Desktop PC with Intel Pentium E6700 Processor 750GB Hard Drive and Windows 7 Home Premium Monitor Not Included|HP s5-1010|369.0|21.58|HP|15.43 x 12.28 x 6.21 inches
1434|Mainstays Computer Stand|MS11-021-208-63|0.0||Mainstays|31.8 x 23.6 x 15.5 inches
1435|USRobotics 56K USB 2.0 External  Modem|USR5637|47.82|0.6|U.S. Robotics|7.6 x 6.0 x 1.5 inches
1436|CyberPower 2400 Joules 8 Oulet Surge Protector|850|20.88|1.95|CyberPower|14.25 x 8.75 x 1.75 inches
1437|Plantronics USB-To-Headset Adapter|DA-40|27.98|0.33|Plantronics|6.75 x 5.5 x 2.0 inches
1438|StarTech.com PCI420USB USB Adapter Card|PCI420USB|14.88|0.24|StarTech|7.56 x 7.2 x 2.7 inches
1439|Samsung CLT-R409 Imaging Drum Unit For CLP-310 CLP-315 and CLP-3170 Printers|CLT-R409|144.84|2.85|Samsung|12.15 x 10.62 x 6.21 inches
1440|Cables To Go 03131 6ft Premium Universal Power Cord|3131|7.88|0.72|Cables To Go|
1441|Verbatim 94892 DataLifePlus 52x CD-R Media|94892|19.88|2.0|Verbatim|5.17 x 5.17 x 3.6 inches
1442|Aleratec Inc Aleratec Copy Cruiser Mini Hard Drive Duplicator Dock|350107|129.82|1.2|Aleratec|5.5 x 5.0 x 3.0 inches
1443|Belkin Basic Wireless N150 USB Adapter|F7D1101|29.99|1.1|Belkin|8.65 x 5.5 x 1.75 inches
1444|Draper Matte White Signature Series E Electric Screen  - NTSC 200 diagonal|111324|2664.0|278.0|Draper|
1445|Draper Matte White Targa Electric Screen  - WideScreen 108 diagonal|116025|772.95|62.0|Draper|
1446|BIC Grip Roller Pen 0.5mm Black 1-Dozen|GREM11-BLK|10.99|0.5|BIC|5.5 x 2.75 x 1.44 inches
1447|ZAX Pro Series Subwoofer Cable 4m|87704|6.88|0.68|Zax|6.3 x 6.3 x 1.1 inches
1448|Gemini CDMP-1400 Pro Media Player CD MP3 USB|CDMP-1400|299.95|15.0|Gemini|19.9 x 12.8 x 4.6 inches
1449|Atlantic Game Central Organizer|38806138|63.99|13.9|Atlantic|49.35 x 20.0 x 11.24 inches
1450|Visual Land V-Touch Pro 4GB Flash Portable Media Player White|ME965L4GBWHT|49.0|0.4|Visual Land|8.4 x 5.5 x 1.2 inches
1451|Logitech 920-003198 MK100 Classic Desktop Usb Ps 2 Compact Design|920-003198|17.88|2.2|Logitech|21.3 x 7.8 x 1.8 inches
1452|Westcott Titanium Straight Handle Bonded Trimmers 8  Cut|13529|9.94|0.199||
1453|Sharpie Stainless Steel Permanent Marker Fine Tip Black|1747388|7.94|0.085|Sharpie|
1454|Lexmark X644A11A Black Toner Print Cartridge|X644A11A|326.24|4.3|Lexmark|
1455|TOPS Second Nature Subject Wire Notebook College Rule 6 x 9-1 2 WE 80 Sheets|74109|5.54|0.464|TOPS BUSINESS FORMS|
1456|Swingline Light Touch Desktop 2- or 3-Hole Adjustable Punch|74030|21.94|2.742|Swingline|
1457|Avery Metal Rim Key Tags Card Stock Metal 1-1 4  Diameter 50 Pack||7.42||Avery|
1458|Sony Bloggie Touch MS10 MP4 Pocket HD Video Camera with 3  LCD and 2 Hour Record Time Black|MHS-TS10/B|178.0|0.9|Sony|4.25 x 2.13 x 0.63 inches
1459|Sentry Headart Extreme Folding Headphones Black|SENTRY DJ STYLE BK|12.98|0.35|Sentry|10.12 x 6.12 x 2.12 inches
1460|Sonnet Carapace Silicone Keyboard Cover|KP-MB|16.88|0.15|Sonnet Technologies  Inc|12.8 x 5.6 x 0.4 inches
1461|Nokia N8 12MP Camera GSM Phone Green Unlocked|N8 Green|449.92|1.3|Nokia|7.68 x 7.28 x 1.38 inches
1462|MMF Industries Self-Adhesive Currency Straps|216070B16|9.2|1.089||
1463|US Brown Bear Large Tilt Low to Profile Mount for 32 to 63 Displays in Silver||59.0|7.8|US Brown Bear|31.75 x 21.0 x 2.75 inches
1464|Mace Security 60 RJ-11E Cable White|KO-60|29.82|2.25|Mace Security|8.0 x 5.0 x 2.0 inches
1465|Kodak EasyShare C195 Red 14.0MP Digital Camera w Bonus Case Bundle 5x Optical Zoom 3.0  LCD Smart Capture w 50 Bonus Prints|C195 Red Bndle|79.0|0.75|Kodak|3.8 x 2.5 x 1.3 inches
1466|rooCASE Executive Leather Portfolio Case for Samsung Galaxy Tab P1000|212537|37.59|1.0|rooCASE|8.5 x 5.7 x 1.2 inches
1467|Slappa Ladies Damask Netbook Sleeve in White|NSV-121|39.99|1.0|Slappa|
1468|Boss Audio BV9958B - Single-DIN In-Dash DVD MP3 CD AM FM Receiver with Full Detachable 7  Widescreen Touchscreen TFT Monitor USB and SD Memory Card Ports and Front Panel AUX Input|BV9958B|180.0|5.45|Boss|11.0 x 8.0 x 4.0 inches
1469|Whistler RLC-360 GPS Module|RLC-360|62.88|0.28|Whistler|1.57 x 1.57 x 0.61 inches
1470|Toshiba 40  Class LCD 1080p 60Hz HDTV 40E210U|40E210U|449.0|39.3|Toshiba|38.78 x 23.8 x 3.46 inches
1471|Epson America PowerLite D6250 Projector|ELPD6250|1599.0|16.84|Epson|21.46 x 19.53 x 10.4 inches
1472|Interlink Electronics Wireless Presentation Suite|VP6345|299.99|2.85|INTERLINK|21.7 x 7.2 x 2.1 inches
1473|Xantech Cpl10 Rf Ir Coupler|CPL10|11.88|0.1375|Xantech|5.0 x 4.25 x 1.0 inches
1474|Belkin 6 FireWire Cable 4-pin 6-pin|F3N401-06-ICE|4.88|0.25|Belkin|72.0 x 1.0 x 0.3 inches
1475|Netgear WN511 RangeMax NEXT Wireless-N  PC-Card Notebook Adapter|WN511B100NAS|58.88|0.45|NETGEAR|4.84 x 2.13 x 0.33 inches
1476|Garmin eTrex Summit HC Handheld GPS Receiver 010-00633-00|010-00633-00|166.88|0.81|Garmin|1.7 x 1.3 inches
1477|Actiontec MegaPlug 85Mbps Powerline Ethernet Adapter Kit Two-Pack|HLE0850001K|69.99|1.35|ActionTec|10.4 x 7.4 x 3.8 inches
1478|Penpower WorldCard Ultra Sheetfed Scanner|SWOCR0038|129.0|0.84|Penpower|9.0 x 7.0 x 3.0 inches
1479|Antec Solo Quiet Mini Tower Computer Case Piano Black|SOLO|94.82|25.7|ANTEC|21.3 x 20.0 x 10.6 inches
1480|Fellowes Split Design Keyboard w Microban Protection|98915|40.84|3.14|Fellowes|20.5 x 10.5 x 2.75 inches
1481|Penpower Chinese Expert|SWLEA0010|104.88|0.75|Penpower|8.9 x 7.2 x 3.2 inches
1482|Cobra Mobile CB Radio With NightWatch Illuminated Display And SWR Antenna Calibration|29-WXNWST|150.0|6.05|COBRA|13.25 x 12.0 x 3.0 inches
1483|Koss Monaural Headset With Noise Canceling Microphone|CS-95|11.88|0.39|Koss|9.5 x 7.0 x 2.25 inches
1484|Sakar Crayola Digital Camcorder|32070|46.48|1.1|Sakar|10.25 x 8.1 x 2.5 inches
1485|TRENDnet USB to Serial converter|TUS9|15.27|0.35|TRENDnet|9.0 x 6.5 x 1.5 inches
1486|StarTech.com PCI1394 4 4 Port IEEE 1394 FireWire PCI Card|PCI1394_4|19.88|0.6|StarTech|7.65 x 5.175 x 1.575 inches
1487|Kingston KTM-TP9828 1G 1GB DDR-333 200-pin SO DIMM SDRAM Laptop Memory Module|KTM-TP9828/1G|64.88|0.1|Kingston|6.03 x 1.98 x 0.45 inches
1488|Nuance PaperPort Professional Version 12.0|F309A-G00-12.0|169.99|0.2|Nuance|7.6 x 5.0 x 1.5 inches
1489|Quartet Contour Fabric Bulletin Board|7693M|73.24|6.05|Quartet|
1490|Draper M2500 Access Series V Electric Screen  - HDTV 106 diagonal|102207|1933.95|95.0|Draper|
1491|Draper Matte White Rolleramic Electric Screen - AV Format 84 x 84|115004|1391.0|161.0|Draper|
1492|Draper Matte White Salara Electric Screen - AV Format 70 x 70|132003|440.4|37.0|Draper|
1493|Energizer Zero Mercury 357 Battery 3pk.|962266|0.0||Energizer|3.5 x 1.74 x 0.254 inches
1494|Draper Matte White Access Series E Electric Screen  - WideScreen 182 diagonal|104255|1622.45|128.0|Draper|
1495|Draper M1300 Cineperm Fixed Frame Screen - 144 x 144 AV Format|250010|1094.99|53.0|Draper|
1496|BIC Triumph 730R Needle Point Roller Pen 0.5mm Red 1-Dozen|RT7511-RED|22.49|0.33|BIC|5.5 x 2.75 x 1.44 inches
1497|Disney Mickey Mouse Portfolio||0.0||Disney|11.81 x 9.35 x 0.08 inches
1498|VisionTek Radeon HD6770 1GB GDDR5 Graphics Card|900368|145.0|1.65|Visiontek|10.5 x 8.5 x 2.75 inches
1499|Officemate Plastic Coated Paper Clips Assorted Colors 800pk|97228|8.88|1.12|Officemate|
1500|REDIFORM OFFICE PRODUCTS                           Brownline Weekly Appointment Book w 30-Minute Schedule 7-5 8 x 10-1 4 Black 2012||22.29|1.19|REDIFORM OFFICE PRODUCTS|10.625 x 8.312 x 0.687 inches
1501|Logitech 985-000283 UE 200VI Blue|985-000283|39.88|1.0|Logitech|6.14 x 4.02 x 1.73 inches
1502|San Diego Padres iPhone 4 Case Silicone Cover|FVA3959|24.99||Tribeca|
1503|Avery 2  Heavy Duty View Binder with EZD Ring Navy Blue|79802|7.97|1.35|Avery|11.75 x 11.625 x 3.125 inches
1504|Kensington Wireless Presenter Pro with Green Laser Pointer|K72353US|59.88|0.52|Kensington|7.0 x 6.5 x 2.2 inches
1505|Targus 15.4  Groove Laptop Backpack|CVR600-WIT|31.38|2.0|Targus|17.75 x 13.25 x 5.0 inches
1506|Wilson Jones Super Heavy Weight Sheet Protector|21402|10.94|1.0|Wilson Jones|
1507|Elite Screens MaxWhite VMAX2 Plus2 Series ezElectric Motorized Screen - 135 Diagonal in White Case|VMAX135XWH2|729.99|38.0|Elite Screens|130.6 x 80.7 x 3.15 inches
1508|Canon CLI-226 Cyan Ink Tank|4547B001|13.97|0.08|Canon|4.25 x 3.75 x 1.0 inches
1509|Imation 16GB Pocket Flash Drive|27861|58.88|1.4|Imation|10.9 x 5.4 x 4.0 inches
1510|Cables Unlimited UltraFast Hardcore Gaming HDMI Cable|GAM-2295-06|18.57|0.4|Cables Unlimited|6.0 x 5.0 x 1.0 inches
1511|Canon PowerShot ELPH 100 HS Blue 12.1MP Digital Camera with 4x Optical Zoom 3.0  LCD 1080p HD Video w 50 Bonus Prints|4925B001AA|178.54|0.95|Canon|3.7 x 2.2 x 0.8 inches
1512|Uniden D1680 DECT 6.0 with Caller ID and Call Waiting|D1680|33.84|2.0|Uniden|6.9 x 4.5 x 4.0 inches
1513|snapSHIELD P2 Polycarbonate Case iPad 2 Smoke|IPD2PCBK|20.88|1.29|Scosche|13.0 x 9.0 x 0.5 inches
1514|Universal Remote KP-900Wh IR RF Wireless Keypad Remote with Mounting Bracket Black|KP-900BL|299.99|1.97|Universal Remote|10.3 x 7.2 x 2.2 inches
1515|Targus 17  Blacktop 17e Deluxe Laptop Case w Dome Protection CPT401DUS|CPT401DUS|67.88|0.52|Targus|8.5 x 7.0 x 1.5 inches
1516|Kingston 1GB 667MHz DDR2 SODIMM Notebook Memory|KVR667D2S5/1G|17.92|0.41|Kingston|
1517|Solo 17  Rolling Laptop Case|PT1364|89.88|7.7|Solo|17.75 x 16.75 x 9.25 inches
1518|RF Link 5.8GHz Audio Video Transmission System with IR Repeater|AVS-5811|94.54|3.46|RF Link|10.5 x 6.5 x 4.13 inches
1519|StarTech.com SVECONUS6 Ultra Thin USB KVM Cable|SVECONUS6|12.88|0.5|StarTech|7.2 x 3.825 x 0.9 inches
1520|Iomega 33716 70GB REV Media|33716|229.98|1.14|Iomega|2.925 x 2.925 x 2.925 inches
1521|StarTech.com PCISCSIUW 1 Port PCI Ultra Wide SCSI Controller Adapter Card|PCISCSIUW|75.88|0.76|StarTech|7.65 x 5.4 x 2.03 inches
1522|HP Q1413A Universal Heavyweight Coated Paper|Q1413A|58.78|10.0|HP|34.65 x 4.05 x 3.6 inches
1523|Maxell Jelleez Ear Buds Pink|EB-PK|7.01|0.5|Maxell|5.25 x 2.0 x 1.0 inches
1524|Draper Matte White Access Series E Electric Screen  - NTSC 100 diagonal|104015|1486.95|77.0|Draper|
1525|Cobra 16-Mile Range 22-Channel GMRS 2-Way Radio|CX-105|29.98|1.0|COBRA|5.0 x 2.0 x 1.5 inches
1526|Sharpie Pen Fine Point Pens Assorted Colors Set of 4|1742662|6.64|1.0|Sharpie|7.625 x 3.75 x 3.48 inches
1527|BIC Great Erase Grip Chisel Dry Erase Marker Black 12pk|GDEM11-BLK|16.08|0.63|BIC|5.5 x 3.63 x 2.5 inches
1528|Innovera M4640 Compatible Remanufactured High-Yield Ink 484 Page-Yield Black|M4640|24.99|0.17|INNOVERA|
1529|Dell SWITCH by Design Studio Lids Fire Red 17R|8CMCY|24.0|0.95|Dell|16.77 x 10.65 x 0.5 inches
1530|Wausau Paper Astrobrights Colored Paper 24lb 8-1 2 x 11 Planetary Purple 500 Sheets Ream|22621|10.27|5.562|Wausau Paper|
1531|HON 10700 Series Right Pedestal Credenza 72w x 24d x 29-1 2h Mahogany|10707RNN|799.0|235.0|HON|72.0 x 29.5 x 24.0 inches
1532|Da-Lite High Power Model B Manual Screen with CSR - 60 x 80 Video Format|85319|369.99|26.0|Da-Lite|
1533|Smead Manila 100 Percent Recycled File Folders Box of 100|10339|13.88|6.202||
1534|Griffin iPod Touch 4G FormFit Case Pink Clear|GB01959|17.13|0.1|Arkon|6.89 x 4.13 x 0.98 inches
1535|Mercury Luggage Executive Computer Backpack||56.99|5.5|Mercury Luggage|16.0 x 13.5 x 8.0 inches
1536|StarTech 3.5  External USB IDE Hard Drive Enclosure Black|IDE3510U2|28.88|2.15|StarTech|9.5 x 5.25 x 4.0 inches
1537|HP 8GB v220w USB Flash Drive|P-FD8GBHP220-EF|14.84|0.056|PNY|6.75 x 5.0 x 0.5 inches
1538|Sony Bravia 40  Class LCD 1080p 120Hz  HDTV KDL-40EX500|KDL-40EX500|718.0|45.0|Sony|39.1 x 23.6 x 4.0 inches
1539|Lexar Platinum II 16GB SD SDHC Memory Card|LSD16GBSBNA100|32.98|0.1|Lexar|7.0 x 5.0 x 0.1 inches
1540|Acer Black VX275-UD7601W Desktop PC with Intel Core 2 Duo E7600 Processor 320GB Hard Drive and Windows 7 Professional Monitor Not Included|PS.VAM03.033|498.0|18.58|Acer|19.25 x 13.0 x 8.25 inches
1541|Kodak M200 Digital Camera w 50 Bonus Prints Bonus 4GB Memory Card and Bonus Case Value Bundle||89.0||Kodak|
1542|Audiosource BI8 8  In-Wall Construction Bracket Mount|BI8|25.88|2.65|AudioSource|11.2 x 2.0 x 2.0 inches
1543|APC Battery Backup 750VA Back-UPS ES 120V 10 Outlet Power Supply Power-Saving UPS BE750G|BE750G|95.88|12.8|APC|17.5 x 10.0 x 6.0 inches
1544|Dymo 12-Hour Time-Expiring Adhesive Badges 250|30911|29.88|0.7|Dymo|
1545|Royal DS3 Postal Rate Scale|DS3|24.54|1.05|Royal|8.7 x 7.0 x 2.7 inches
1546|Logitech ClearChat Style PC Headset|981000018|16.84|0.5|Logitech|9.7 x 7.7 x 3.7 inches
1547|Fellowes Standard Glare Filter for 16-17  Monitors|93785|39.84|3.21|Fellowes|20.0 x 16.0 x 2.75 inches
1548|Whistler Laser Radar Detector with Enhanced High Performance Improved Ka Band Sensitivity Ka Max Mode|XTR690 SE|178.88|0.57|Whistler|
1549|Comprehensive 1 4 Standard Phone Plug to 3-Pin XLR Jack Set of 10|SPP-XLRJ|79.9|0.1|Comprehensive|
1550|TRENDnet TV-IP312W Wireless Day Night Internet Camera Server with 2-Way Audio||244.88||TRENDnet|
1551|Blue Crane NBC121 Introduction to the Canon 50D Volume 1 Basic Controls DVD|NBC121|19.0|0.18|Norazza|7.5 x 5.375 x 0.625 inches
1552|Ematic Universal eBook Reader Accessory Kit|EA103|18.88|0.45|Ematic|8.46 x 7.09 x 1.57 inches
1553|Elite ELECTRIC120V Screens Spectrum Electrol Projection Screen|ELECTRIC120V|189.0|31.0|Elite Screens|100.8 x 4.95 x 4.95 inches
1554|DYMO Black Embossing Tape 3-pack|1741670|6.82|0.09|Dymo|4.13 x 3.5 x 2.0 inches
1555|Draper IRUS Rear Projection Screen with System 200 Black Frame - 67 diagonal NTSC Format|125109|1972.5|124.0|Draper|
1556|Everki Commute 17  Laptop Sleeve with Memory Foam EKF808S17|EVERKI USA EKF808S17|26.88|0.8|Everki|16.34 x 12.01 x 1.38 inches
1557|Everki Shield 3-In-1 Laptop Screen Protector Cleaner Mouse Pad EKF802|EVERKI USA EKF802|9.88|0.04|Everki|11.22 x 6.3 x 0.59 inches
1558|Ape Case Standard DSLR Holster|ACPRO650|29.88|0.9|Ape Case|10.0 x 8.0 x 6.0 inches
1559|Paper Mate Mechanical Pencil Starter Set|1739312|4.87|0.6|Paper Mate|7.63 x 3.75 x 3.25 inches
1560|PC Treasures Wireless Optical Mouse 2.4GHz Purple|7227|17.82|0.3|PC Treasures|6.4 x 4.8 x 1.3 inches
1561|BIC ReAction Mechanical Pencil 0.5mm Black 1-Dozen|MCPF11-BLK|18.86|0.36|BIC|6.0 x 2.75 x 1.63 inches
1562|Pioneer 10  Subwoofer With Single Voice Coil 350W|TS-W259S4|113.0|10.6|Pioneer|12.5 x 12.4 x 7.4 inches
1563|Asus F1A75-M Pro AMD A75 Micro ATX Motherboard|F1A75-M PRO|112.0|2.4|Asus|11.0 x 10.0 x 2.5 inches
1564|Incipio Smart Feather for Apple iPad 2 Light Blue|IPAD-227|33.25|1.0|INCIPIO|9.5 x 7.5 x 0.2 inches
1565|Energizer Dual Universal USB Wall Charger|PC-2WA|20.88|1.04|Energizer|6.5 x 4.75 x 1.64 inches
1566|Sony Stick AC Adapter with USB Charging for VAIO Laptops|VGP-AC19V51|99.0||Sony|8.1 x 1.5 x 1.3 inches
1567|OmniMount Medium LCD Cantilever Wall Mount 23 - 37 Screens||159.95|15.0|OmniMount|
1568|AT-A-GLANCE                                        Unruled Monthly Planner PlannerFolio Refill 9 x 11 Black||13.99|0.46|AT-A-GLANCE|
1569|Dixie Heavyweight Plastic Teaspoons 100ct|TH207|7.15|0.956|Dixie|8.5 x 6.25 x 2.125 inches
1570|HON 10500 Series Curved Return|105817RNN|479.0|134.0|HON|42.0 x 29.5 x 24.0 inches
1571|Da-Lite Honey Maple Veneer Model B Manual Screen with Matte White Fabric - 60 x 60 diagonal Video Format|87184|167.99|16.0|Da-Lite|
1572|NEC MultiSync 20  LCD Widescreen Monitor E201W|E201W-BK|179.0|14.2|NEC|24.4 x 13.9 x 3.7 inches
1573|StarTech 3 Slim 3.5mm Right Angle Stereo Audio Cable M M|MU3MMS2RA|7.88|0.04|StarTech|8.78 x 4.96 x 0.39 inches
1574|Kodak EasyShare Max Z990 12MP Black Ultra Zoom Camera 30X Optical Zoom 28-840mm Zoom Lens 3.0  LCD Display HD Movie w 50 Bonus Prints|Z990 Max|264.54|2.6|Kodak|4.89 x 3.99 x 3.44 inches
1575|SKB Cases Mid-sized Hardware Case in Black 15 H x 33 W x 14 D Interior|1SKB-DH3315W|159.99|24.0|SKB Cases|36.0 x 17.0 x 16.0 inches
1576|Aiptek GO-HD Blue Camcorder w 3x Optical Zoom 2.4  LCD|HDV1|149.99|1.6|Aiptek|9.8 x 7.6 x 0.6 inches
1577|foldIO P2 Leather Texture Folio Case for iPad 2 Black|IPD2FLBK|44.88|0.77|Scosche|13.0 x 9.0 x 1.0 inches
1578|V7 3-Button Optical Mouse USB|M30P10-7N|7.82|0.28|V7|5.0 x 3.5 x 2.0 inches
1579|Sony SS-CR3000 Home Theater Speaker Completer Package|SS-CR3000|99.99|8.8|Sony|19.0 x 13.4 x 7.0 inches
1580|Luxor CSA Approved Electrical Assembly|LPCSA|75.0|3.0|Luxor|
